r,time,v_theta_sim,v_theta_analytical_t0,v_theta_analytical_tfin
1.3842666666666665,30.0,0.23091485739254367,0.23116787699203234,0.2292486790434856
1.3997333333333333,30.0,0.22866568496704606,0.2286138752147863,0.2269093934049095
1.4151999999999998,30.0,0.2260891243563312,0.22611562188600368,0.2246034831104238
1.4306666666666665,30.0,0.2236307055642016,0.22367132568143477,0.2223312869359076
1.446133333333333,30.0,0.2212415409396147,0.22127926840956955,0.22009303769476835
1.4615999999999998,30.0,0.2191069149761255,0.21893780183989842,0.21788887138387358
1.4770666666666665,30.0,0.21671715738488867,0.21664534459946247,0.2157188358748699
1.4925333333333333,30.0,0.21437282858184586,0.21440037915552093,0.21358289914705236
1.5079999999999998,30.0,0.21209693497048715,0.2122014488971371,0.21148095706147796
1.5234666666666665,30.0,0.21006189696597416,0.21004715532438453,0.20941284067917498
1.538933333333333,30.0,0.20798547443637364,0.20793615535057303,0.20737832312911356
1.5543999999999998,30.0,0.20574485353462055,0.20586715872026387,0.20537712603406608
1.5698666666666665,30.0,0.20371003219709977,0.20383892554377533,0.20340892550463047
1.5853333333333333,30.0,0.2018189198527196,0.20185026394727987,0.20147335771351313
1.6007999999999998,30.0,0.20009758799867894,0.19990002783638244,0.19957002406370608
1.6162666666666665,30.0,0.19791584173338242,0.19798711477017047,0.19769849596544714
1.631733333333333,30.0,0.19606099860024617,0.19611046394208587,0.19585831923785596
1.6471999999999998,30.0,0.19430255743019567,0.19426905426353316,0.19404901815190057
1.6626666666666665,30.0,0.19251340569068645,0.19246190254586393,0.19227009913189652
1.6781333333333333,30.0,0.1906455039036858,0.19068806177623462,0.1905210541330907
1.6935999999999998,30.0,0.18891641666677342,0.18894661948278657,0.18880136371305156
1.7090666666666665,30.0,0.18715201380001753,0.18723669618462763,0.1871104998146019
1.724533333333333,30.0,0.1855404201729437,0.1855574439221796,0.18544792827790152
1.7399999999999998,30.0,0.18411541979279597,0.1839080448635803,0.18381311109903578
1.7554666666666665,30.0,0.18225861083651004,0.18228770998298557,0.18220550845211217
1.7709333333333332,30.0,0.18057881417063537,0.18069567780678603,0.18062458049141758
1.7863999999999998,30.0,0.1789936566496119,0.1791312132239404,0.17906978894966974
1.8018666666666665,30.0,0.17795567469081555,0.17759360635681437,0.1775405985478123
1.817333333333333,30.0,0.17607723468616607,0.1760821714891049,0.1760364782311725
1.8327999999999998,30.0,0.1744972765859081,0.17459624604761817,0.17455690224613046
1.8482666666666665,30.0,0.17303509541875256,0.17313518963485194,0.17310135107075691
1.8637333333333332,30.0,0.17173786754959686,0.17169838310951144,0.1716693122121614
1.8791999999999998,30.0,0.17046282977528407,0.17028522771225627,0.17026028088257583
1.8946666666666665,30.0,0.16874434056815327,0.16889514423413882,0.16887376056547473
1.910133333333333,30.0,0.16730218272570274,0.16752757222534767,0.16750926348231984
1.9255999999999998,30.0,0.16614623234073417,0.16618196924201434,0.16616631096981044
1.9410666666666665,30.0,0.16518040501867196,0.16485781012897893,0.16484443377683378
1.9565333333333332,30.0,0.16334503019367322,0.16355458633653772,0.16354317228963972
1.9719999999999998,30.0,0.1619846856590819,0.16227180526931764,0.16226207669311923
1.9874666666666665,30.0,0.16092967300697003,0.16100898966553392,0.16100070707544525
2.002933333333333,30.0,0.15967194130542944,0.15976567700499453,0.1597586334827429
2.0183999999999997,30.0,0.1582494732481495,0.15854141894431256,0.15853543592989236
2.0338666666666665,30.0,0.15653125798025141,0.1573357807778818,0.15733070437303429
2.0493333333333332,30.0,0.15510791143045816,0.1561483409232555,0.15614403864884574
2.0648,30.0,0.15365260066853903,0.15497869042965098,0.15497504838518145
2.0802666666666663,30.0,0.1520131606722173,0.1538264325083769,0.15382335288723525
2.095733333333333,30.0,0.14957262601184648,0.1526911820840518,0.1526885810029644
2.1111999999999997,30.0,0.1469919055812776,0.15157256536554797,0.15157037097113746
2.1266666666666665,30.0,0.14415891175358175,0.15047021943565705,0.1504683702550142
2.1421333333333332,30.0,0.1408779079617462,0.149383791858531,0.14938223536433895
2.1575999999999995,30.0,0.1363207409250728,0.14831294030400727,0.1483116316680304
2.1730666666666663,30.0,0.1308839123909381,0.14725733218797615,0.14725623319967587
2.188533333333333,30.0,0.12455983665680523,0.1462166443279981,0.14621572245768863
2.2039999999999997,30.0,0.11678386413511034,0.1451905626134207,0.14518979020175762
2.2194666666666665,30.0,0.10769834085740995,0.1441787816892886,0.1441781352470132
2.234933333333333,30.0,0.09842424644982566,0.14318100465337869,0.14318046425714523
2.2504,30.0,0.08731677024342245,0.142196942765728,0.1421964915375408
2.2658666666666663,30.0,0.07332319810709895,0.14122631517005843,0.14122593882935788
2.281333333333333,30.0,0.05729117903618687,0.14026884862653316,0.14026853510531523
2.2967999999999997,30.0,0.046950072854909916,0.1393242772553111,0.13932401636785768
2.3122666666666665,30.0,0.022930145277434363,0.13839234229039288,0.1383921254502479
