r,time,v_theta_sim,v_theta_analytical_t0,v_theta_analytical_tfin
2.1421333333333332,30.0,0.1494259446194046,0.149383791858531,0.14938223536433895
2.1575999999999995,30.0,0.14832097307823705,0.14831294030400727,0.1483116316680304
2.1730666666666663,30.0,0.14722212458612222,0.14725733218797615,0.14725623319967587
2.188533333333333,30.0,0.14621491064195588,0.1462166443279981,0.14621572245768863
2.2039999999999997,30.0,0.14520581314486938,0.1451905626134207,0.14518979020175762
2.2194666666666665,30.0,0.1440966298053444,0.1441787816892886,0.1441781352470132
2.234933333333333,30.0,0.1431635736040045,0.14318100465337869,0.14318046425714523
2.2504,30.0,0.14210100797123146,0.142196942765728,0.1421964915375408
2.2658666666666663,30.0,0.14052248486292376,0.14122631517005843,0.14122593882935788
2.281333333333333,30.0,0.1313908912984456,0.14026884862653316,0.14026853510531523
2.2967999999999997,30.0,0.10800956712386252,0.1393242772553111,0.13932401636785768
2.3122666666666665,30.0,0.055167542076873397,0.13839234229039288,0.1383921254502479
