r,time,v_theta_sim,v_theta_analytical_t0,v_theta_analytical_tfin
2.0183999999999997,30.0,0.15731630117952278,0.15854141894431256,0.15853543592989236
2.0338666666666665,30.0,0.15597516314661103,0.1573357807778818,0.15733070437303429
2.0493333333333332,30.0,0.1551343025860778,0.1561483409232555,0.15614403864884574
2.0648,30.0,0.15493504770960023,0.15497869042965098,0.15497504838518145
2.0802666666666663,30.0,0.15521286616031102,0.1538264325083769,0.15382335288723525
2.095733333333333,30.0,0.1558843394126821,0.1526911820840518,0.1526885810029644
2.1111999999999997,30.0,0.15728833239713857,0.15157256536554797,0.15157037097113746
2.1266666666666665,30.0,0.1588472774583983,0.15047021943565705,0.1504683702550142
2.1421333333333332,30.0,0.15996354940880705,0.149383791858531,0.14938223536433895
2.1575999999999995,30.0,0.15969551073613256,0.14831294030400727,0.1483116316680304
2.1730666666666663,30.0,0.15781586555265573,0.14725733218797615,0.14725623319967587
2.188533333333333,30.0,0.1533080008296412,0.1462166443279981,0.14621572245768863
2.2039999999999997,30.0,0.14527342829969597,0.1451905626134207,0.14518979020175762
2.2194666666666665,30.0,0.1336847580211323,0.1441787816892886,0.1441781352470132
2.234933333333333,30.0,0.11874363312189308,0.14318100465337869,0.14318046425714523
2.2504,30.0,0.09968761461980079,0.142196942765728,0.1421964915375408
2.2658666666666663,30.0,0.07726400939750115,0.14122631517005843,0.14122593882935788
2.281333333333333,30.0,0.054575772919202126,0.14026884862653316,0.14026853510531523
2.2967999999999997,30.0,0.03391864020570214,0.1393242772553111,0.13932401636785768
2.3122666666666665,30.0,0.013364671211356616,0.13839234229039288,0.1383921254502479
