test,method,ppc,flip_coef_pic,threads,repeat,run,step,time,max_div,i,j
falling-block-water,pic,1,,32,0,falling-block-water_pic_ppc1_t32_r0,2225,22.25,0.00234567,0,96
falling-block-water,pic,1,,32,0,falling-block-water_pic_ppc1_t32_r0,2250,22.5,0.00181203,72,14
falling-block-water,pic,1,,32,0,falling-block-water_pic_ppc1_t32_r0,2275,22.75,0.00180431,53,3
falling-block-water,pic,1,,32,0,falling-block-water_pic_ppc1_t32_r0,2300,23.0,0.00235332,0,243
falling-block-water,pic,1,,32,0,falling-block-water_pic_ppc1_t32_r0,2325,23.25,0.00256373,0,243
falling-block-water,pic,1,,32,0,falling-block-water_pic_ppc1_t32_r0,2350,23.5,0.00306851,0,88
falling-block-water,pic,1,,32,0,falling-block-water_pic_ppc1_t32_r0,2375,23.75,0.00177333,0,243
falling-block-water,pic,1,,32,0,falling-block-water_pic_ppc1_t32_r0,2400,24.0,0.00244863,0,243
falling-block-water,pic,1,,32,0,falling-block-water_pic_ppc1_t32_r0,2425,24.25,0.00197349,0,64
falling-block-water,pic,1,,32,0,falling-block-water_pic_ppc1_t32_r0,2450,24.5,0.00200297,93,13
falling-block-water,pic,1,,32,0,falling-block-water_pic_ppc1_t32_r0,2475,24.75,0.00234943,0,152
falling-block-water,pic,1,,32,0,falling-block-water_pic_ppc1_t32_r0,2500,25.0,0.00216017,72,14
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,25,0.25,0.00111128,40,228
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,50,0.5,0.000562878,58,213
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,75,0.75,0.00117369,61,223
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,100,1.0,0.000844268,65,199
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,125,1.25,0.000928533,0,243
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,150,1.5,0.00129221,54,206
falling-block-water,pic,1,,32,1,falling-block-water_pic_ppc1_t32_r1,175,1.75,0.000894473,41,182
