sample,time,kinetic_energy,ke_norm
72,72.0,81.86990356445312,0.9609285074016066
73,73.0,81.83966827392578,0.9605736278752809
74,74.0,81.80903625488281,0.9602140918424275
75,75.0,81.77942657470703,0.9598665552687028
76,76.0,81.7501220703125,0.9595226006230764
77,77.0,81.72000885009766,0.9591691538679898
78,78.0,81.6898193359375,0.9588148116308788
79,79.0,81.65943908691406,0.9584582306887063
80,80.0,81.63002014160156,0.9581129328200431
81,81.0,81.59937286376953,0.9577532176907847
82,82.0,81.56828308105469,0.957388308765784
83,83.0,81.53958129882812,0.9570514284281515
84,84.0,81.51165771484375,0.9567236820071692
85,85.0,81.48185729980469,0.9563739067283833
86,86.0,81.45220947265625,0.9560259224136465
87,87.0,81.4240951538086,0.9556959372876028
88,88.0,81.39749145507812,0.9553836827056452
89,89.0,81.3693618774414,0.9550535184831968
90,90.0,81.339599609375,0.954704190945423
91,91.0,81.30946350097656,0.9543504755457292
92,92.0,81.28128051757812,0.9540196844858635
93,93.0,81.2522201538086,0.9536785953827156
94,94.0,81.22232055664062,0.9533276559772977
95,95.0,81.19400024414062,0.9529952530497879
96,96.0,81.16643524169922,0.952671715394321
97,97.0,81.1376724243164,0.9523341186710689
98,98.0,81.1084976196289,0.9519916863448842
99,99.0,81.07948303222656,0.951651134530951
100,100.0,81.05177307128906,0.9513258954596375
101,101.0,81.02388763427734,0.9509985967796676
102,102.0,80.99413299560547,0.9506493587900964
103,103.0,80.96552276611328,0.9503135530308933
104,104.0,80.93778991699219,0.9499880453149724
105,105.0,80.91055297851562,0.9496683582322111
106,106.0,80.88348388671875,0.9493506412099036
107,107.0,80.8563003540039,0.9490315809645595
108,108.0,80.82772827148438,0.9486962229463687
109,109.0,80.79893493652344,0.9483582680303067
110,110.0,80.77216339111328,0.948044043387895
111,111.0,80.74551391601562,0.9477312515167227
112,112.0,80.7181396484375,0.9474099525663172
113,113.0,80.6903076171875,0.9470832807237644
114,114.0,80.66301727294922,0.9467629668035858
115,115.0,80.63667297363281,0.9464537568605117
116,116.0,80.6100082397461,0.9461407858929344
117,117.0,80.58246612548828,0.9458175168820748
118,118.0,80.55504608154297,0.9454956806424546
119,119.0,80.52716827392578,0.9451684715106872
120,120.0,80.49967956542969,0.9448458293372448
121,121.0,80.4729232788086,0.944531783791238
122,122.0,80.44610595703125,0.9442170218596116
123,123.0,80.4189224243164,0.9438979616142675
124,124.0,80.39179229736328,0.9435795282063405
125,125.0,80.36428833007812,0.9432567069364933
126,126.0,80.3376693725586,0.9429442732581308
127,127.0,80.31243133544922,0.9426480478044124
