sample,time,sigma_sq,sigma_sq_excess
127,0.508,0.7362381206654851,0.01597215205251945
128,0.512,0.736441480793898,0.016175512180932383
129,0.516,0.7366322782281779,0.016366309615212238
130,0.52,0.7368485943111162,0.0165826256981505
131,0.524,0.7368902507759058,0.016624282162940096
132,0.528,0.7368344571458972,0.01656848853293158
133,0.532,0.7367702904801233,0.016504321867157667
134,0.536,0.7366446134441006,0.016378644831134936
135,0.54,0.7364961053147369,0.016230136701771203
136,0.544,0.7362471712604404,0.015981202647474713
137,0.548,0.7359630907616389,0.015697122148673248
138,0.552,0.7356720356848564,0.015406067071890739
139,0.556,0.7355456911154687,0.01527972250250309
140,0.56,0.7355467113720063,0.015280742759040677
141,0.5640000000000001,0.7356270345631073,0.015361065950141639
142,0.5680000000000001,0.7357610216353115,0.015495053022345884
143,0.5720000000000001,0.7357829273710937,0.015516958758128085
144,0.5760000000000001,0.7357330284102437,0.015467059797278027
145,0.58,0.7355879173373862,0.015321948724420498
146,0.584,0.7354852443883132,0.01521927577534754
147,0.588,0.7354092445895956,0.0151432759766299
148,0.592,0.7354578125160356,0.015191843903069935
149,0.596,0.7356312980800375,0.015365329467071809
150,0.6,0.7359479598359995,0.01568199122303382
151,0.604,0.7361836485223928,0.015917679909427163
152,0.608,0.7363710819372675,0.016105113324301867
153,0.612,0.7365904266566864,0.016324458043720735
154,0.616,0.7367077149520674,0.01644174633910178
155,0.62,0.7365879764981621,0.016322007885196443
156,0.624,0.7363636113577193,0.01609764274475367
157,0.628,0.7362426288933921,0.015976660280426436
158,0.632,0.7361250741572568,0.015859105544291152
159,0.636,0.7360587989205103,0.015792830307544636
160,0.64,0.7359569647079947,0.015690996095028997
161,0.644,0.735879579451158,0.015613610838192349
162,0.648,0.7359484035608902,0.01568243494792454
163,0.652,0.736057358389776,0.015791389776810383
164,0.656,0.7360731887090434,0.015807220096077712
165,0.66,0.7359854117975927,0.015719443184627035
166,0.664,0.7359559830451948,0.01569001443222917
167,0.668,0.7360970357796832,0.01583106716671756
168,0.672,0.736274967006557,0.016008998393591378
169,0.676,0.7364317255527332,0.016165756939767517
170,0.68,0.7366026926334288,0.016336724020463156
171,0.684,0.7367551711494401,0.016489202536474457
172,0.6880000000000001,0.7368454657215614,0.016579497108595742
173,0.6920000000000001,0.7368467766238194,0.01658080801085371
174,0.6960000000000001,0.7367589735985223,0.016493004985556614
175,0.7000000000000001,0.7366638784189274,0.016397909805961786
176,0.704,0.7366669341770287,0.016400965564063008
177,0.708,0.7366374370103419,0.016371468397376243
178,0.712,0.736547391510133,0.016281422897167386
179,0.716,0.7365054828040409,0.016239514191075277
180,0.72,0.7365827119332906,0.016316743320324956
181,0.724,0.7366318302755167,0.01636586166255105
182,0.728,0.7365036091395474,0.01623764052658172
183,0.732,0.7362243185911943,0.015958349978228648
184,0.736,0.7359181603762018,0.01565219176323618
185,0.74,0.7357135192419655,0.015447550628999829
186,0.744,0.7355882071012327,0.015322238488267081
187,0.748,0.7354378191783959,0.015171850565430245
188,0.752,0.7353554188922824,0.01508945027931674
189,0.756,0.7353586665261465,0.015092697913180797
190,0.76,0.7354784963184563,0.015212527705490642
191,0.764,0.7356377518612836,0.015371783248317894
192,0.768,0.73580886766152,0.015542899048554326
193,0.772,0.7360732433586082,0.015807274745642586
194,0.776,0.7364487457043637,0.016182777091398037
195,0.78,0.736822937111238,0.016556968498272373
196,0.784,0.7372456333234332,0.016979664710467524
197,0.788,0.7377135123229993,0.017447543710033653
198,0.792,0.7380980906356224,0.017832122022656716
199,0.796,0.7383395369579614,0.01807356834499574
200,0.8,0.7385004004975033,0.01823443188453766
201,0.804,0.738617724275719,0.018351755662753377
202,0.808,0.7387250875358533,0.018459118922887652
203,0.812,0.7388001611558531,0.018534192542887462
204,0.8160000000000001,0.73875175923782,0.018485790624854337
205,0.8200000000000001,0.738596069900513,0.018330101287547307
206,0.8240000000000001,0.7385303917868781,0.018264423173912414
207,0.8280000000000001,0.7385781948864123,0.01831222627344664
208,0.8320000000000001,0.7386814367417666,0.018415468128800905
209,0.836,0.7387338835425415,0.01846791492957589
210,0.84,0.7387589462616991,0.018492977648733477
211,0.844,0.7388796652321845,0.018613696619218856
212,0.848,0.7390542456320852,0.01878827701911956
213,0.852,0.7391759810796024,0.018910012466636705
214,0.856,0.7390401776179418,0.018774209004976172
215,0.86,0.7387828233380214,0.01851685472505571
216,0.864,0.7384884958239651,0.018222527210999484
217,0.868,0.7383427962892849,0.01807682767631924
218,0.872,0.7383619120865825,0.01809594347361687
219,0.876,0.7384168433247716,0.018150874711805987
220,0.88,0.7384134780985213,0.018147509485555657
221,0.884,0.7383583320213044,0.018092363408338752
222,0.888,0.7382544425127548,0.017988473899789192
223,0.892,0.7382378049480206,0.017971836335054947
224,0.896,0.7383521708287891,0.018086202215823466
225,0.9,0.7385762186320325,0.01831025001906683
226,0.904,0.7388725028783489,0.01860653426538328
227,0.908,0.7391862709717156,0.018920302358749974
228,0.912,0.739525470212844,0.019259501599878326
229,0.916,0.7398349305168734,0.019568961903907778
230,0.92,0.7401606919739714,0.01989472336100573
231,0.924,0.7403788058606466,0.02011283724768098
232,0.928,0.7404399642416786,0.020173995628712915
233,0.932,0.7404303948626203,0.020164426249654643
234,0.936,0.740700113959493,0.02043414534652732
235,0.9400000000000001,0.7409760326385311,0.02071006402556541
236,0.9440000000000001,0.7412012480204406,0.02093527940747497
237,0.9480000000000001,0.7414725686174959,0.02120660000453023
238,0.9520000000000001,0.7417271429805086,0.021461174367542912
239,0.9560000000000001,0.7420778665371239,0.021811897924158274
240,0.96,0.7422862022243731,0.02202023361140748
241,0.964,0.7423044953025159,0.022038526689550197
242,0.968,0.7422817532255529,0.02201578461258724
243,0.972,0.7421890049419584,0.02192303632899273
244,0.976,0.7421563982528884,0.021890429639922715
245,0.98,0.7420019359823461,0.021735967369380438
246,0.984,0.741915580979715,0.021649612366749338
247,0.988,0.7419289490228046,0.02166298040983894
248,0.992,0.7420882792048518,0.021822310591886107
249,0.996,0.7424576520397762,0.02219168342681055
250,1.0,0.742815423710976,0.022549455098010318
251,1.004,0.743343492750319,0.02307752413735331
252,1.008,0.7436390793411317,0.023373110728166058
253,1.012,0.7438187689748457,0.02355280036188001
254,1.016,0.7439367314876859,0.023670762874720253
255,1.02,0.7441145754598425,0.02384860684687684
256,1.024,0.744657233112898,0.02439126449993234
257,1.028,0.7451348288345789,0.024868860221613276
258,1.032,0.7453641791017129,0.025098210488747275
259,1.036,0.7452429029595194,0.024976934346553792
260,1.04,0.7448100964319202,0.024544127818954542
261,1.044,0.7445492140315004,0.02428324541853477
262,1.048,0.7444514360799928,0.0241854674670271
263,1.052,0.7443716472531801,0.0241056786402144
264,1.056,0.7441344455890893,0.023868476976123598
265,1.06,0.7441272768783591,0.023861308265393455
266,1.064,0.744493147716138,0.02422717910317229
267,1.068,0.7452222638352887,0.02495629522232301
268,1.072,0.7458088922740402,0.02554292366107458
269,1.076,0.7460386252455824,0.02577265663261674
270,1.08,0.7461374760519257,0.02587150743896005
271,1.084,0.7463218223535392,0.02605585374057351
272,1.088,0.7464288433856823,0.026162874772716616
273,1.092,0.7465578873798676,0.026291918766901956
274,1.096,0.7467113145091149,0.02644534589614922
275,1.1,0.7469494836835059,0.02668351507054023
276,1.104,0.7472855913171983,0.027019622704232638
277,1.108,0.7474828298018453,0.02721686118887967
278,1.112,0.7475108689394233,0.027244900326457655
279,1.116,0.7472979468597695,0.02703197824680381
280,1.12,0.747133496320673,0.026867527707707395
281,1.124,0.7470126341779957,0.026746665565030026
282,1.1280000000000001,0.7469261447865243,0.026660176173558647
283,1.1320000000000001,0.7467786861817496,0.026512717568783928
284,1.1360000000000001,0.7467369779829085,0.026471009369942844
285,1.1400000000000001,0.74686115026057,0.026595181647604327
286,1.1440000000000001,0.74710454906487,0.026838580451904348
287,1.1480000000000001,0.7473120802321983,0.02704611161923265
288,1.1520000000000001,0.7476636109972412,0.027397642384275556
289,1.156,0.7480239700162921,0.027758001403326404
290,1.16,0.7481815182636383,0.027915549650672666
291,1.164,0.7482630631552537,0.027997094542288048
292,1.168,0.7482566572804293,0.02799068866746368
293,1.172,0.7481706715217838,0.02790470290881819
294,1.176,0.748107313300725,0.02784134468775934
295,1.18,0.747953974197588,0.027688005584622366
296,1.184,0.7477905273751523,0.027524558762186624
297,1.188,0.747349108866406,0.027083140253440385
298,1.192,0.7465997364786511,0.02633376786568542
299,1.196,0.7457638823306468,0.025497913717681175
300,1.2,0.745104409201318,0.024838440588352384
