sample,time,kinetic_energy,ke_norm
59,59.0,82.28153228759766,0.9657599015686159
60,60.0,82.24921417236328,0.96538057538302
61,61.0,82.21694946289062,0.9650018760348414
62,62.0,82.18387603759766,0.9646136845772026
63,63.0,82.15381622314453,0.9642608646595333
64,64.0,82.12245178222656,0.9638927319992442
65,65.0,82.090087890625,0.9635128685244336
66,66.0,82.05908203125,0.9631489446296599
67,67.0,82.02850341796875,0.9627900354342237
68,68.0,81.99825286865234,0.9624349768114929
69,69.0,81.9676742553711,0.9620760676160567
70,70.0,81.93657684326172,0.9617110691428535
71,71.0,81.90497589111328,0.9613401604882884
72,72.0,81.87451934814453,0.9609826840640915
73,73.0,81.84423828125,0.9606272672485509
74,74.0,81.81298828125,0.9602604778112986
75,75.0,81.78023529052734,0.9598760473781629
76,76.0,81.75022888183594,0.9595238542979108
77,77.0,81.72235107421875,0.9591966451661432
78,78.0,81.69258880615234,0.9588473176283696
79,79.0,81.66177368164062,0.9584856324386573
80,80.0,81.63194274902344,0.9581354989670615
81,81.0,81.6026611328125,0.9577918129660424
82,82.0,81.57231903076172,0.9574356797648822
83,83.0,81.54239654541016,0.957084471714857
84,84.0,81.51349639892578,0.9567452631239607
85,85.0,81.48428344726562,0.9564023830567637
86,86.0,81.45438385009766,0.9560514436513459
87,87.0,81.42576599121094,0.9557155483439403
88,88.0,81.39726257324219,0.9553809962595716
89,89.0,81.36863708496094,0.9550450114039636
90,90.0,81.33898162841797,0.9546969375410242
91,91.0,81.30900573730469,0.9543451026535819
92,92.0,81.28174591064453,0.9540251469262132
93,93.0,81.25366973876953,0.9536956095411818
94,94.0,81.22419738769531,0.9533496848351014
95,95.0,81.19585418701172,0.9530170132629843
96,96.0,81.16671752929688,0.9526750286778118
97,97.0,81.13841247558594,0.9523428048467069
98,98.0,81.1099624633789,0.9520088795997553
99,99.0,81.08212280273438,0.9516821182090002
100,100.0,81.05419158935547,0.9513542822398154
101,101.0,81.02656555175781,0.951030028198729
102,102.0,80.9998550415039,0.950716519941937
103,103.0,80.97176361083984,0.9503868034605008
104,104.0,80.94375610351562,0.9500580720092915
105,105.0,80.91734313964844,0.9497480561323952
106,106.0,80.88990020751953,0.9494259512481676
107,107.0,80.86212158203125,0.949099906243032
108,108.0,80.83435821533203,0.9487740403343013
109,109.0,80.80711364746094,0.9484542637033375
110,110.0,80.7803955078125,0.9481406658983431
111,111.0,80.75270080566406,0.9478156059234345
112,112.0,80.72466278076172,0.9474865162794155
113,113.0,80.69832611083984,0.9471773958845437
114,114.0,80.67227935791016,0.9468716783213652
115,115.0,80.6446304321289,0.9465471556356714
116,116.0,80.61674499511719,0.9462198569557014
117,117.0,80.59027099609375,0.9459091246931854
118,118.0,80.5635757446289,0.9455957955327984
119,119.0,80.53545379638672,0.9452657208585523
120,120.0,80.5079345703125,0.9449427204923002
121,121.0,80.48213195800781,0.9446398684716002
122,122.0,80.45568084716797,0.9443294048536917
123,123.0,80.42909240722656,0.944017329368139
124,124.0,80.40203094482422,0.9436997018940341
125,125.0,80.37577056884766,0.9433914769811869
126,126.0,80.3487777709961,0.943074655440904
127,127.0,80.3218765258789,0.9427589084790506
128,128.0,80.29557037353516,0.9424501462769888
129,129.0,80.2705078125,0.9421559804319268
130,130.0,80.24437713623047,0.9418492778385213
131,131.0,80.21791076660156,0.9415386351242079
132,132.0,80.19108581542969,0.941223783644379
133,133.0,80.1657943725586,0.9409269313532435
134,134.0,80.14004516601562,0.9406247061699607
135,135.0,80.11376953125,0.9403163021607086
136,136.0,80.08708190917969,0.940003062548524
137,137.0,80.06204223632812,0.9397091653480694
138,138.0,80.0370101928711,0.9394153576958173
