r,v_theta_sim
0.016999999999999998,0.012601445879841576
0.02833333333333333,0.03111637559332462
0.03966666666666666,0.04209530192734844
0.051,0.050299403713683674
0.062333333333333324,0.05860119467724451
0.07366666666666666,0.07403076052793187
0.08499999999999999,0.08833708226188236
0.09633333333333333,0.09557707019526807
0.10766666666666666,0.10547234320863631
0.119,0.1153044292905228
0.13033333333333333,0.13124065256109624
0.14166666666666666,0.14099506298525455
0.15299999999999997,0.1532911688531402
0.16433333333333333,0.1644646343358168
0.17566666666666664,0.17226582761684936
0.187,0.18838271513023852
0.1983333333333333,0.1996102239744264
0.20966666666666667,0.21147150292207634
0.22099999999999997,0.2183313205840359
0.23233333333333334,0.2310738414058344
0.24366666666666664,0.24343312234083925
0.255,0.2543609745857157
0.2663333333333333,0.2676076284173419
0.2776666666666666,0.2773366776283926
0.289,0.2896949866465288
0.30033333333333334,0.3000875188862555
0.31166666666666665,0.3113445561789491
0.32299999999999995,0.3216974892663853
0.3343333333333333,0.33306778149725136
0.3456666666666667,0.34520001523099164
0.357,0.3560280877088971
0.3683333333333333,0.36943918039864726
0.3796666666666666,0.3789665378767052
0.39099999999999996,0.3898340293529076
0.4023333333333333,0.4011546613924124
0.4136666666666666,0.4131450838234271
0.42499999999999993,0.4253914202040504
0.4363333333333333,0.43474068519322756
0.44766666666666666,0.4482904057152088
0.45899999999999996,0.45871582067103733
0.47033333333333327,0.4702212324868662
0.48166666666666663,0.4805832924355278
0.493,0.49233201103879537
0.5043333333333333,0.5046262580445043
0.5156666666666667,0.5134397363237782
0.5269999999999999,0.5267648438946324
0.5383333333333333,0.5377090006291116
0.5496666666666665,0.5497484275645322
0.5609999999999999,0.5598859516084632
0.5723333333333334,0.5711935031925272
0.5836666666666666,0.5827051716630971
0.595,0.5933578144845818
0.6063333333333333,0.6058420574428175
0.6176666666666666,0.6160691246770027
0.629,0.6282711530541082
0.6403333333333332,0.6391726893344594
0.6516666666666666,0.6500719262904952
0.663,0.6616699065330031
0.6743333333333332,0.6730875539773903
0.6856666666666666,0.6853987063132652
0.697,0.6959947931288881
0.7083333333333333,0.7080340545892981
0.7196666666666667,0.7189483992786407
0.7309999999999999,0.7304375212159696
0.7423333333333333,0.7412939533517954
0.7536666666666666,0.752129663368098
0.7649999999999999,0.7646836588732787
0.7763333333333333,0.7748599416531394
0.7876666666666665,0.7878113849919144
0.7989999999999999,0.7987111027763306
0.8103333333333333,0.8097798079965234
0.8216666666666665,0.8204943745191275
0.833,0.8314443600086134
0.8443333333333333,0.8441324998330924
0.8556666666666666,0.8532217403909138
0.867,0.8660776415004394
0.8783333333333332,0.8767262371479095
0.8896666666666666,0.8891759865976351
0.901,0.9004758639610324
0.9123333333333332,0.9103376427138388
0.9236666666666666,0.9220648613263294
0.9349999999999998,0.9327171367478474
0.9463333333333332,0.9458353520410926
0.9576666666666667,0.9563372433548902
0.9689999999999999,0.9678866958513317
0.9803333333333333,0.9789022863762958
0.9916666666666666,0.9903284105383621
1.003,1.0030088515458409
1.0143333333333333,1.0129071970089845
1.0256666666666665,1.0247072650923514
1.037,1.0348360496056213
1.0483333333333333,1.047262583571093
1.0596666666666665,1.0592128050651182
1.071,1.0692547816719156
1.0823333333333331,1.0811565159158194
1.0936666666666666,1.0919125337962357
1.105,1.1042734237958738
1.1163333333333332,1.1140673278195155
1.1276666666666666,1.1258549071429673
1.1389999999999998,1.1352122044494306
1.1503333333333332,1.1449308046800206
1.1616666666666666,1.1545337168684993
1.173,1.161142215715722
1.1843333333333332,1.1673042549752215
1.1956666666666664,1.1689112984431314
1.2069999999999999,1.1694826869703066
1.2183333333333333,1.1668480856719226
1.2296666666666667,1.160862653127394
1.2409999999999999,1.1543237202447643
1.2523333333333333,1.1461340974908554
1.2636666666666665,1.1377191895339234
1.275,1.1277184257246706
1.2863333333333333,1.11733340514205
1.2976666666666665,1.1085349438016026
1.309,1.0982990365894885
1.3203333333333331,1.0903842348491337
1.3316666666666666,1.0805743036569944
1.343,1.0716510399610197
1.3543333333333332,1.0621369866698032
1.3656666666666666,1.0534857043462593
1.3769999999999998,1.045867777967097
1.3883333333333332,1.036383857895487
1.3996666666666666,1.0283089070202105
1.411,1.0195204666002875
1.4223333333333332,1.0127857597717533
1.4336666666666664,1.00411362407652
1.4449999999999998,0.9961152149075612
1.4563333333333333,0.9887251132252134
1.4676666666666667,0.9804807339518813
1.4789999999999999,0.9732234467991565
1.490333333333333,0.9657117858668455
1.5016666666666665,0.9584253032690959
1.513,0.95079092651747
1.5243333333333333,0.9442871730670689
1.5356666666666665,0.9376675873143218
1.547,0.9304968195730299
1.5583333333333331,0.9229066121510319
1.5696666666666665,0.9157156800529557
1.581,0.9068090686007733
1.5923333333333332,0.8985882668242371
1.6036666666666666,0.8835765090368802
1.6149999999999998,0.865334757073285
1.6263333333333332,0.8322639777464225
1.6376666666666666,0.7888127986327109
1.6489999999999998,0.7217379636450717
1.6603333333333332,0.6376902356703035
1.6716666666666664,0.5436166432296831
1.6829999999999998,0.395323562522066
1.6943333333333332,0.2325121230866785
