sample,time,kinetic_energy,ke_norm
168,168.0,81.89869689941406,0.9612664623176687
169,169.0,81.88853454589844,0.9611471841119997
170,170.0,81.87834930419922,0.9610276372617235
171,171.0,81.86827087402344,0.9609093440862815
172,172.0,81.85816955566406,0.9607907822662322
173,173.0,81.84806823730469,0.9606722204461828
174,174.0,81.83797454833984,0.960553748174336
175,175.0,81.82778930664062,0.9604342013240598
176,176.0,81.81771087646484,0.9603159081486178
177,177.0,81.8076171875,0.960197435876771
178,178.0,81.79756927490234,0.9600795008941388
179,179.0,81.7875747680664,0.9599621927489238
180,180.0,81.77761840820312,0.9598453323447211
181,181.0,81.76766967773438,0.959728561488721
182,182.0,81.75769805908203,0.9596115219881134
183,183.0,81.74778747558594,0.9594951988731254
184,184.0,81.73790740966797,0.9593792339509473
185,185.0,81.72803497314453,0.9592633585769716
186,186.0,81.71824645996094,0.959148468233223
187,187.0,81.70853424072266,0.9590344733714988
188,188.0,81.69878387451172,0.9589200307687623
189,189.0,81.68903350830078,0.9588055881660259
190,190.0,81.67922973632812,0.9586905187258724
191,191.0,81.66943359375,0.9585755388339212
192,192.0,81.6596450805664,0.9584606484901725
193,193.0,81.64994812011719,0.9583468327248533
194,194.0,81.64020538330078,0.9582324796703193
195,195.0,81.6304702758789,0.9581182161639878
196,196.0,81.62074279785156,0.9580040422058588
197,197.0,81.61099243164062,0.9578895996031224
198,198.0,81.6011962890625,0.9577746197111713
199,199.0,81.59152221679688,0.9576610725904594
200,200.0,81.58185577392578,0.9575476150179499
201,201.0,81.57223510742188,0.9574346947346553
202,202.0,81.56260681152344,0.957321684903158
203,203.0,81.55301666259766,0.9572091228126732
204,204.0,81.54341125488281,0.9570963816257835
205,205.0,81.53386688232422,0.9569843568245133
206,206.0,81.52432250976562,0.9568723320232432
207,207.0,81.51482391357422,0.9567608445111877
208,208.0,81.5052719116211,0.9566487301617151
209,209.0,81.49585723876953,0.9565382276798867
210,210.0,81.4864273071289,0.9564275461016534
211,211.0,81.47694396972656,0.9563162376860028
212,212.0,81.46746063232422,0.9562049292703523
213,213.0,81.4581298828125,0.9560954118187509
214,214.0,81.44864654541016,0.9559841034031004
215,215.0,81.4393310546875,0.9558747650479038
216,216.0,81.4299545288086,0.9557647103070877
217,217.0,81.42061614990234,0.9556551033072838
218,218.0,81.41130828857422,0.9555458545002897
219,219.0,81.40208435058594,0.9554375907235226
220,220.0,81.39279174804688,0.9553285210129334
221,221.0,81.38350677490234,0.9552195408505467
222,222.0,81.37422943115234,0.9551106502363624
223,223.0,81.36502075195312,0.9550025655560003
224,224.0,81.35575866699219,0.9548938540382209
225,225.0,81.34648132324219,0.9547849634240367
226,226.0,81.33724212646484,0.9546765205508647
227,227.0,81.32797241210938,0.954567719484883
228,228.0,81.3187026977539,0.9544589184189011
229,229.0,81.30949401855469,0.9543508337385389
230,230.0,81.30038452148438,0.9542439131848087
231,231.0,81.29122924804688,0.9541364553418636
232,232.0,81.28201293945312,0.9540282811132991
233,233.0,81.27283477783203,0.9539205546257468
234,234.0,81.26375579833984,0.9538139922648263
235,235.0,81.25467681884766,0.9537074299039058
236,236.0,81.24552917480469,0.9536000616091633
237,237.0,81.23640441894531,0.9534929619590281
238,238.0,81.22730255126953,0.9533861309535003
239,239.0,81.21824645996094,0.9532798372371872
240,240.0,81.20915222167969,0.9531730957798619
241,241.0,81.20011138916016,0.9530669811599537
242,242.0,81.19098663330078,0.9529598815098185
243,243.0,81.18193054199219,0.9528535877935054
244,244.0,81.17283630371094,0.9527468463361801
245,245.0,81.16378021240234,0.952640552619867
246,246.0,81.15469360351562,0.9525339007107441
247,247.0,81.14574432373047,0.9524288606692654
248,248.0,81.13673400878906,0.952323104242167
249,249.0,81.1277084350586,0.9522171687186637
250,250.0,81.11872100830078,0.9521116809361727
