sample,time,kinetic_energy,ke_norm
0,0.0,7.804565906524658,1.0
1,0.004,7.740212440490723,0.9917543823955492
2,0.008,7.731072902679443,0.9905833322794065
3,0.012,7.724742889404297,0.9897722668914066
4,0.016,7.719034671783447,0.989040872257904
5,0.02,7.7134623527526855,0.9883268903276465
6,0.024,7.707973957061768,0.9876236615053582
7,0.028,7.702637672424316,0.9869399226912634
8,0.032,7.697558879852295,0.986289176367528
9,0.036000000000000004,7.692777633666992,0.9856765546993189
10,0.04,7.688235282897949,0.9850945427304988
11,0.044,7.683858871459961,0.9845337925887991
12,0.048,7.679668426513672,0.9839968703568034
13,0.052000000000000005,7.675632953643799,0.9834798047162276
14,0.056,7.671726703643799,0.9829792964180358
15,0.06,7.6679277420043945,0.9824925349908272
16,0.064,7.664211273193359,0.9820163433799743
17,0.068,7.660547733306885,0.9815469335588065
18,0.07200000000000001,7.656950950622559,0.9810860773462503
19,0.076,7.653421401977539,0.9806338358395101
20,0.08,7.649949550628662,0.9801889870944986
21,0.084,7.646568298339844,0.9797557468183172
22,0.088,7.643285274505615,0.979335092566236
23,0.092,7.640066146850586,0.9789226253395401
24,0.096,7.636900901794434,0.9785170620969379
25,0.1,7.633771896362305,0.9781161422418678
26,0.10400000000000001,7.630646705627441,0.9777157111644327
27,0.108,7.627516746520996,0.9773146691149538
28,0.112,7.624344348907471,0.9769081894142861
29,0.116,7.6211137771606445,0.9764942558546854
30,0.12,7.617857456207275,0.9760770230460488
31,0.124,7.614620208740234,0.975662234125587
32,0.128,7.611429691314697,0.9752534327311532
33,0.132,7.608297348022461,0.9748520851956525
34,0.136,7.605207443237305,0.9744561753113407
35,0.14,7.602132320404053,0.9740621594403642
36,0.14400000000000002,7.599115371704102,0.9736755974283209
37,0.148,7.596193790435791,0.9733012548571514
38,0.152,7.593357563018799,0.9729378486855639
39,0.156,7.590594291687012,0.9725837903862449
40,0.16,7.587887287139893,0.9722369415570414
41,0.164,7.585203647613525,0.9718930864908522
42,0.168,7.582520008087158,0.9715492314246628
43,0.17200000000000001,7.579853534698486,0.9712075758578307
44,0.176,7.577225208282471,0.9708708080673482
45,0.18,7.5746612548828125,0.9705422883994554
46,0.184,7.57218074798584,0.9702244607423274
47,0.188,7.569773197174072,0.9699159809574678
48,0.192,7.567409038543701,0.9696130610182057
49,0.196,7.565070152282715,0.9693133792307752
50,0.2,7.562737464904785,0.9690144917070015
51,0.20400000000000001,7.560419082641602,0.9687174370993589
52,0.20800000000000002,7.558115005493164,0.9684222154078473
53,0.212,7.555783748626709,0.9681235111756867
54,0.216,7.553401470184326,0.9678182695426587
55,0.22,7.550974369049072,0.96750728477242
56,0.224,7.548488616943359,0.9671887850460438
57,0.228,7.545945644378662,0.9668629536551433
58,0.232,7.543376445770264,0.9665337619180026
59,0.23600000000000002,7.540810585021973,0.9662049978612923
60,0.24,7.538254261016846,0.9658774557486696
61,0.244,7.535697937011719,0.9655499136360468
62,0.248,7.53314733505249,0.9652231046898764
63,0.252,7.530625820159912,0.9649000226731725
64,0.256,7.528162479400635,0.9645843945154017
65,0.26,7.5257463455200195,0.9642748149808634
66,0.264,7.523357391357422,0.9639687179869741
67,0.268,7.520989418029785,0.9636653092700772
68,0.272,7.5186686515808105,0.9633679491764128
69,0.276,7.5164031982421875,0.9630776763584551
70,0.28,7.51418399810791,0.9627933299693212
71,0.28400000000000003,7.512035369873047,0.9625180259664341
72,0.28800000000000003,7.509942054748535,0.9622498092392536
73,0.292,7.507876873016357,0.961985197247131
74,0.296,7.505807399749756,0.9617200353801691
75,0.3,7.5037150382995605,0.9614519408473975
76,0.304,7.501598358154297,0.961180730357203
77,0.308,7.499477863311768,0.9609090310893735
78,0.312,7.49735164642334,0.9606365986550917
79,0.316,7.495199203491211,0.9603608058745695
80,0.32,7.493040084838867,0.9600841577331862
81,0.324,7.490877628326416,0.9598070819113723
82,0.328,7.488677978515625,0.9595252405076176
83,0.332,7.486413955688477,0.959235150981273
84,0.336,7.484119892120361,0.9589412123310532
85,0.34,7.481851100921631,0.958650511832665
86,0.34400000000000003,7.479621410369873,0.9583648213050351
87,0.34800000000000003,7.477421760559082,0.9580829799012803
88,0.352,7.475223064422607,0.9578012606919344
89,0.356,7.4730401039123535,0.9575215576903326
90,0.36,7.470907211303711,0.9572482698951896
91,0.364,7.468815326690674,0.9569802364596223
92,0.368,7.466746807098389,0.9567151967870691
93,0.372,7.464707851409912,0.9564539451411868
94,0.376,7.462706089019775,0.9561974590772453
95,0.38,7.460722923278809,0.9559433558042741
96,0.384,7.458742618560791,0.9556896191145292
97,0.388,7.456748008728027,0.9554340495086532
98,0.392,7.454755783081055,0.9551787853887991
99,0.396,7.452774524688721,0.9549249265046454
100,0.4,7.4508233070373535,0.954674916744367
101,0.404,7.4488959312438965,0.9544279618443071
102,0.40800000000000003,7.446980953216553,0.9541825954715607
103,0.41200000000000003,7.445066928863525,0.9539373512932231
104,0.41600000000000004,7.443137168884277,0.9536900909071414
105,0.42,7.4411797523498535,0.9534392868832061
106,0.424,7.439205646514893,0.953186344457118
107,0.428,7.437249660491943,0.952935723724796
108,0.432,7.435323238372803,0.9526888910191448
109,0.436,7.433430194854736,0.9524463351177994
110,0.44,7.431552410125732,0.9522057343269938
111,0.444,7.42966365814209,0.9519637283004878
112,0.448,7.427740097045898,0.9517172621780627
113,0.452,7.4257965087890625,0.9514682299730542
114,0.456,7.423841953277588,0.9512177925323453
