sample,time,sigma_sq,sigma_sq_excess
71,0.28400000000000003,0.7241749404841993,0.003908971871233624
72,0.28800000000000003,0.7235808103126206,0.0033148416996549024
73,0.292,0.7229545375559889,0.002688568943023273
74,0.296,0.7223083633681749,0.002042394755209287
75,0.3,0.7216725140359982,0.0014065454230325347
76,0.304,0.7210329135178918,0.0007669449049261257
77,0.308,0.7203761356812272,0.00011016706826150191
78,0.312,0.719696253788838,-0.0005697148241277095
79,0.316,0.7190255952910727,-0.0012403733218929736
80,0.32,0.7183815475467524,-0.0018844210662132266
81,0.324,0.7177201804373702,-0.002545788175595476
82,0.328,0.7170299505184994,-0.0032360180944662753
83,0.332,0.7163141113265148,-0.003951857286450866
84,0.336,0.7156103113576545,-0.004655657255311141
85,0.34,0.7149290169286097,-0.005336951684355995
86,0.34400000000000003,0.7142534118739567,-0.006012556739008912
87,0.34800000000000003,0.7135768355700122,-0.006689133042953488
88,0.352,0.7128725221955129,-0.007393446417452765
89,0.356,0.7121397347066353,-0.008126233906330382
90,0.36,0.7114245534110203,-0.008841415201945368
91,0.364,0.710725501217299,-0.009540467395666608
92,0.368,0.7100284980504225,-0.010237470562543205
93,0.372,0.7093110707109144,-0.010954897902051286
94,0.376,0.7085710627861636,-0.011694905826802104
95,0.38,0.7078266391155803,-0.012439329497385354
96,0.384,0.7071028254997115,-0.013163143113254172
97,0.388,0.7063963001712544,-0.013869668441711225
98,0.392,0.7056674048613258,-0.014598563751639815
99,0.396,0.7049183952995863,-0.015347573313379326
100,0.4,0.7041616902538272,-0.016104278359138413
101,0.404,0.7034292692796159,-0.016836699333349747
102,0.40800000000000003,0.7027103077367602,-0.017555660876205414
103,0.41200000000000003,0.7019792685542582,-0.018286700058707472
104,0.41600000000000004,0.7012270386835701,-0.019038929929395598
105,0.42,0.7004626981389628,-0.019803270474002876
106,0.424,0.6997013913785618,-0.020564577234403858
107,0.428,0.6989595323462673,-0.02130643626669837
108,0.432,0.6982245683285764,-0.02204140028438928
109,0.436,0.6974790117900916,-0.022786956822874016
110,0.44,0.6967380739061082,-0.023527894706857455
111,0.444,0.6959914471208819,-0.024274521492083756
112,0.448,0.6952280626014845,-0.025037906011481148
113,0.452,0.6944775216675371,-0.02578844694542859
114,0.456,0.6937356883429857,-0.026530280269979944
115,0.46,0.6929915823864463,-0.027274386226519343
116,0.464,0.6922401233098862,-0.0280258453030795
117,0.468,0.6914784375060128,-0.02878753110695287
118,0.47200000000000003,0.6907229562870257,-0.02954301232593992
119,0.47600000000000003,0.6899762862375557,-0.030289682375409965
120,0.48,0.6892372675989132,-0.031028701014052418
121,0.484,0.6885022121530614,-0.03176375645990426
122,0.488,0.6877639673599957,-0.03250200125296998
123,0.492,0.6870165895788655,-0.03324937903410019
124,0.496,0.6862648576856658,-0.03400111092729985
125,0.5,0.6855224771869834,-0.03474349142598221
126,0.504,0.6847875087709392,-0.035478459842026466
127,0.508,0.6840576463986384,-0.03620832221432724
128,0.512,0.6833285675905498,-0.03693740102241583
129,0.516,0.6825874949013797,-0.03767847371158595
130,0.52,0.6818516218204301,-0.038414346792535525
131,0.524,0.6811224690443822,-0.03914349956858343
132,0.528,0.680415125392932,-0.03985084322003363
133,0.532,0.6796984487631127,-0.04056751984985296
134,0.536,0.6789582019977323,-0.04130776661523339
135,0.54,0.6782008420444853,-0.04206512656848038
136,0.544,0.6774544701794636,-0.04281149843350207
137,0.548,0.6767349083873994,-0.0435310602255663
138,0.552,0.6760295962210224,-0.044236372391943224
139,0.556,0.6753187348238201,-0.04494723378914556
140,0.56,0.6745759669839592,-0.045690001629006494
141,0.5640000000000001,0.6738391777504821,-0.04642679086248358
142,0.5680000000000001,0.6731204369115672,-0.04714553170139846
143,0.5720000000000001,0.6724223315161777,-0.04784363709678796
144,0.5760000000000001,0.6717178072257088,-0.048548161387256816
145,0.58,0.6709929045777815,-0.049273064035184166
146,0.584,0.6702674759289033,-0.04999849268406231
147,0.588,0.6695623060624654,-0.050703662550500295
148,0.592,0.6688699828087639,-0.051395985804201794
149,0.596,0.6681845430272879,-0.05208142558567774
150,0.6,0.6674850492703865,-0.05278091934257911
151,0.604,0.6667545495122521,-0.05351141910071355
152,0.608,0.6660349391005999,-0.0542310295123658
153,0.612,0.665329524907212,-0.05493644370575368
154,0.616,0.6646380831687778,-0.05562788544418784
155,0.62,0.6639445158907272,-0.05632145272223843
156,0.624,0.6632355232567896,-0.057030445356176074
157,0.628,0.6625145179792941,-0.0577514506336716
158,0.632,0.6617907460104002,-0.058475222602565435
159,0.636,0.6611024161828015,-0.059163552430164135
160,0.64,0.6604325750638393,-0.05983339354912631
161,0.644,0.6597600023527055,-0.06050596626026017
162,0.648,0.6590694981653084,-0.0611964704476573
163,0.652,0.6583683896245148,-0.06189757898845083
164,0.656,0.6576815788135386,-0.06258438979942704
165,0.66,0.6570049034692893,-0.06326106514367635
166,0.664,0.6563303112772119,-0.06393565733575379
167,0.668,0.6556531341067069,-0.06461283450625877
168,0.672,0.6549610499684742,-0.0653049186444915
169,0.676,0.654268428288562,-0.06599754032440364
170,0.68,0.6535803998183242,-0.06668556879464149
171,0.684,0.6528931774147533,-0.06737279119821238
172,0.6880000000000001,0.6522182657392873,-0.06804770287367834
173,0.6920000000000001,0.6515447988370708,-0.06872116977589482
174,0.6960000000000001,0.6508701760643049,-0.0693957925486608
175,0.7000000000000001,0.6502048955180467,-0.07006107309491894
176,0.704,0.6495331067688443,-0.07073286184412131
177,0.708,0.6488556404200995,-0.07141032819286619
178,0.712,0.6481753276588063,-0.0720906409541594
179,0.716,0.6475133199737971,-0.07275264863916853
180,0.72,0.6468565286096005,-0.07340944000336513
181,0.724,0.6462071879700978,-0.07405878064286786
182,0.728,0.6455560981849936,-0.07470987042797206
183,0.732,0.644884621391604,-0.0753813472213617
184,0.736,0.6442104654563704,-0.07605550315659526
185,0.74,0.6435473215292374,-0.07671864708372822
186,0.744,0.6428935438085005,-0.07737242480446516
187,0.748,0.6422539281865967,-0.078012040426369
188,0.752,0.6416249040299067,-0.07864106458305897
189,0.756,0.640979326901808,-0.07928664171115762
