run,method,ppc,flip_coef,r,v_theta_sim
rankine_pic_ppc2_t4,pic,2,,2.527,0.33778273625176986
rankine_pic_ppc2_t4,pic,2,,2.5447333333333333,0.2996288732446419
rankine_pic_ppc2_t4,pic,2,,2.5624666666666664,0.2600905996081558
rankine_pic_ppc2_t4,pic,2,,2.5802,0.2184940787104098
rankine_pic_ppc2_t4,pic,2,,2.5979333333333336,0.1828223698974302
rankine_pic_ppc2_t4,pic,2,,2.615666666666667,0.1452434318959376
rankine_pic_ppc2_t4,pic,2,,2.6334,0.10830949650831419
rankine_pic_ppc2_t4,pic,2,,2.651133333333333,0.05250110351377569
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.008866666666666667,0.034491602158388215
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.0266,0.07902003736928424
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.044333333333333336,0.11801497790566673
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.062066666666666666,0.15928319629122134
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.07980000000000001,0.19765250462133072
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.09753333333333333,0.23554128771782917
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.11526666666666666,0.27938833844493915
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.133,0.3234037733641997
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.15073333333333333,0.36883699496976907
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.16846666666666665,0.4164253266905787
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.1862,0.4588908462862096
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.20393333333333333,0.49889223368014807
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.22166666666666668,0.5415898596459475
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.2394,0.5841885252653967
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.2571333333333333,0.6254668672379604
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.2748666666666667,0.6687311965018111
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.29259999999999997,0.7122313379496173
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.31033333333333335,0.7578946391815036
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.3280666666666667,0.80215222965077
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.3458,0.8431557787908524
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.3635333333333334,0.8844312057165976
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.38126666666666664,0.9296802255866455
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.399,0.9702886540939237
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.4167333333333333,1.014911203978635
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.43446666666666667,1.0586919331980016
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.45220000000000005,1.1020690287360368
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.4699333333333333,1.1467370554225504
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.4876666666666667,1.189111901995683
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.5054,1.2306983337619797
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.5231333333333333,1.274508656881885
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.5408666666666666,1.3124310539334099
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.5586,1.3560185154587518
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.5763333333333334,1.4028089225148397
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.5940666666666667,1.4462336512837721
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.6118,1.4903346510480757
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.6295333333333333,1.534598789294335
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.6472666666666667,1.5769792603388753
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.665,1.620523911279717
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.6827333333333334,1.6647451819319985
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.7004666666666667,1.7050063681138266
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.7182,1.7470023298532837
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.7359333333333333,1.7903802871898318
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.7536666666666667,1.8340333136752978
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.7714000000000001,1.8801257883050784
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.7891333333333334,1.9250575345280847
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.8068666666666666,1.9664429391076572
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.8246,2.0092687314064093
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.8423333333333334,2.0512091057255795
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.8600666666666666,2.0922532546169204
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.8778,2.136011804182743
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.8955333333333333,2.1783881479173166
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.9132666666666667,2.220201072670697
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.931,2.2637628795109457
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.9487333333333333,2.3056124875843986
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.9664666666666667,2.345970965040913
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,0.9842,2.384830214642003
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.0019333333333333,2.4215761489169965
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.0196666666666667,2.4566470347551785
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.0373999999999999,2.491630391705266
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.0551333333333335,2.5246429228051155
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.0728666666666666,2.555455353886503
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.0906,2.5833790993671246
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.1083333333333334,2.606455295625729
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.1260666666666665,2.627024768426505
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.1438000000000001,2.645375962390966
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.1615333333333333,2.658879170390911
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.1792666666666667,2.668514462866956
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.197,2.6745539598850776
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.2147333333333332,2.6767091650019976
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.2324666666666668,2.6751230734116196
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.2502,2.6698905167271723
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.2679333333333334,2.6605931433372247
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.2856666666666667,2.6485456458956222
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.3034,2.6338671847777535
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.3211333333333335,2.61737694632141
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.3388666666666666,2.5979482332424637
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.3566,2.576836855453426
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.3743333333333334,2.5541431899102207
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.3920666666666666,2.528632911537359
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.4098000000000002,2.502826804760675
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.4275333333333333,2.476845590109692
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.4452666666666667,2.452108023151655
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.463,2.426965949222974
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.4807333333333332,2.401181913234586
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.4984666666666668,2.3753683980798193
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.5162,2.3494604718319403
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.5339333333333334,2.323872948123469
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.5516666666666667,2.299058390472684
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.5694,2.2740944398523397
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.5871333333333335,2.2496836774732705
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.6048666666666667,2.22566781421451
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.6226,2.2025076939099075
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.6403333333333334,2.1799162813130613
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.6580666666666666,2.157329438245116
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.6758000000000002,2.1343032666028563
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.6935333333333333,2.1120075948810038
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.7112666666666665,2.0906638412727463
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.729,2.070516138291408
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.7467333333333332,2.0497670457656483
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.7644666666666668,2.0292453739500735
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.7822,2.0095559788356088
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.7999333333333332,1.9906820683040969
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.8176666666666668,1.9719343909066067
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.8354,1.9527192587622597
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.8531333333333335,1.9340508972191714
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.8708666666666667,1.9159242520490953
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.8885999999999998,1.8980703879686547
rankine_flip_ppc2_coefpic0_t4,flip,2,0.0,1.9063333333333334,1.8808397444254679
