time,normVelocity
0.0,0.0
1.0,4.993876934051514
2.0,5.000523567199707
3.0,4.994787216186523
4.0,4.9981489181518555
5.0,4.997986316680908
6.0,4.997685432434082
7.0,5.001649379730225
8.0,5.003543853759766
9.0,5.007116794586182
10.0,5.018962383270264
11.0,5.028321266174316
12.0,5.038613796234131
13.0,5.051995754241943
14.0,5.071405410766602
15.0,5.081801891326904
16.0,5.093456745147705
17.0,5.109261512756348
18.0,5.122938632965088
19.0,5.141322135925293
20.0,5.16253137588501
21.0,5.18649959564209
22.0,5.213729381561279
23.0,5.24111270904541
24.0,5.273581027984619
25.0,5.311230182647705
26.0,5.351728916168213
27.0,5.401783466339111
28.0,5.4579691886901855
29.0,5.514305591583252
30.0,5.573916435241699
31.0,5.667477130889893
32.0,5.787519454956055
33.0,5.9140448570251465
34.0,6.037330150604248
35.0,6.165429592132568
36.0,6.3383636474609375
37.0,6.509654521942139
38.0,6.656156063079834
39.0,6.837021350860596
40.0,6.95246696472168
41.0,6.8553314208984375
42.0,6.736145973205566
43.0,6.675528049468994
44.0,6.486167907714844
45.0,6.1229705810546875
46.0,5.690227031707764
47.0,5.295814037322998
48.0,5.044921398162842
49.0,5.0140886306762695
50.0,5.201329231262207
51.0,5.557713508605957
52.0,6.029164791107178
53.0,6.5913848876953125
54.0,7.214907169342041
55.0,7.907756328582764
56.0,8.768715858459473
57.0,9.409311294555664
58.0,8.51242733001709
59.0,6.810199737548828
60.0,7.1867241859436035
61.0,6.410635948181152
62.0,5.541169166564941
63.0,4.5536346435546875
64.0,3.0596213340759277
65.0,1.4206424951553345
66.0,2.8876492977142334
67.0,4.099715232849121
68.0,4.905775547027588
69.0,5.551732063293457
70.0,6.17723274230957
71.0,6.886970043182373
72.0,7.777104377746582
73.0,7.649204254150391
74.0,6.6479034423828125
75.0,6.050464630126953
76.0,5.370786666870117
77.0,4.6736836433410645
78.0,4.038428783416748
79.0,3.4712064266204834
80.0,3.436030387878418
81.0,3.8317182064056396
82.0,4.434465408325195
83.0,5.1147894859313965
84.0,5.846096038818359
85.0,6.712273120880127
86.0,7.6974029541015625
87.0,6.97413969039917
88.0,6.606501579284668
89.0,6.14017391204834
90.0,5.541663646697998
91.0,4.868316650390625
92.0,4.192033290863037
93.0,3.690823793411255
94.0,3.786416530609131
95.0,4.271995544433594
96.0,4.933874130249023
97.0,5.7022705078125
98.0,6.584025859832764
99.0,7.394373416900635
100.0,6.935793876647949
101.0,6.544772148132324
102.0,6.0494384765625
103.0,5.452256679534912
104.0,4.810214519500732
105.0,4.200832366943359
106.0,3.812614679336548
107.0,3.890371799468994
108.0,4.296588897705078
109.0,4.901040554046631
110.0,5.619481086730957
111.0,6.494960308074951
112.0,7.558163166046143
113.0,7.2900848388671875
114.0,6.9938178062438965
115.0,6.5024003982543945
116.0,5.885451793670654
117.0,5.196118354797363
118.0,4.456631183624268
119.0,3.8076674938201904
120.0,3.65909481048584
121.0,4.069148540496826
122.0,4.705552577972412
123.0,5.442805767059326
124.0,6.284303188323975
125.0,7.16184663772583
126.0,7.200478553771973
127.0,6.6086201667785645
128.0,6.166329860687256
129.0,5.613166332244873
130.0,4.974267959594727
131.0,4.305114269256592
132.0,3.740758180618286
133.0,3.632401943206787
134.0,3.9575979709625244
135.0,4.500224590301514
136.0,5.138645172119141
137.0,5.828355312347412
138.0,6.6555562019348145
139.0,7.720607280731201
140.0,7.7320990562438965
141.0,7.198213577270508
142.0,6.549249649047852
143.0,5.8486762046813965
144.0,5.1496124267578125
145.0,4.447914123535156
146.0,3.795121192932129
147.0,3.5232131481170654
148.0,3.8698296546936035
149.0,4.48444128036499
150.0,5.1833038330078125
151.0,5.962225437164307
152.0,6.756336688995361
153.0,7.180373191833496
154.0,6.532873153686523
155.0,6.070938587188721
156.0,5.608234882354736
157.0,5.069727897644043
158.0,4.520450592041016
159.0,4.070545673370361
160.0,3.916412115097046
161.0,4.089644432067871
162.0,4.519776344299316
163.0,5.119390487670898
164.0,5.815450191497803
165.0,6.645254135131836
166.0,7.519475936889648
167.0,7.119266033172607
168.0,6.634925842285156
169.0,6.164508819580078
170.0,5.593268871307373
171.0,4.976035118103027
172.0,4.312521934509277
173.0,3.7517809867858887
174.0,3.660825252532959
175.0,4.008957386016846
176.0,4.584397315979004
177.0,5.244487285614014
178.0,5.993122577667236
179.0,6.932663440704346
180.0,7.9950032234191895
181.0,7.42435884475708
182.0,6.978245735168457
183.0,6.328793048858643
184.0,5.636439323425293
185.0,4.915367603302002
186.0,4.196423530578613
187.0,3.625298500061035
188.0,3.737255811691284
189.0,4.281539440155029
190.0,4.978240489959717
191.0,5.76923942565918
192.0,6.6755146980285645
193.0,7.445652008056641
194.0,6.946584224700928
195.0,6.628961086273193
196.0,6.12640905380249
197.0,5.439923286437988
198.0,4.718533039093018
199.0,3.9925520420074463
200.0,3.6829452514648438
