test,method,ppc,flip_coef_pic,threads,repeat,run,sample,step,time,kinetic_energy,normalized_ke,velocity_l2,normalized_velocity_l2
falling-block-water,flip,3,0.05,32,0,falling-block-water_flip_ppc3_coefpic0p05_t32_r0,35,2170,21.7,1994.6237182617192,3.3089819272465073,1.997310050173342,1.8190607266516712
falling-block-water,flip,3,0.05,32,0,falling-block-water_flip_ppc3_coefpic0p05_t32_r0,36,2232,22.32,1946.9332885742192,3.2298658671627116,1.9732882650916561,1.7971827584201643
falling-block-water,flip,3,0.05,32,0,falling-block-water_flip_ppc3_coefpic0p05_t32_r0,37,2294,22.94,1804.4973754882817,2.9935717441774665,1.8997354423646897,1.7301941348234497
falling-block-water,flip,3,0.05,32,0,falling-block-water_flip_ppc3_coefpic0p05_t32_r0,38,2356,23.56,1681.4947509765627,2.789516484136805,1.8338455501903985,1.6701845658898913
falling-block-water,flip,3,0.05,32,0,falling-block-water_flip_ppc3_coefpic0p05_t32_r0,39,2418,24.18,1610.9739685058598,2.67252599988938,1.794978533858196,1.6347862245227596
falling-block-water,flip,3,0.05,32,0,falling-block-water_flip_ppc3_coefpic0p05_t32_r0,40,2480,24.8,1488.1887817382815,2.4688314582935433,1.7252181205507213,1.571251557928756
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,0,0,0.0,0.0,0.0,0.0,0.0
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,1,62,0.62,599.9047470092775,1.0,1.0953581578728278,1.0
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,2,124,1.24,2436.121978759766,4.060847977790867,2.2073160076254448,2.015154579130561
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,3,186,1.86,5459.651489257813,9.10086395627968,3.3044368625403675,3.0167638217599473
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,4,248,2.48,9729.085693359377,16.21771746575114,4.411141732785148,4.027122727922647
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,5,310,3.1,15213.686523437502,25.360170259166534,5.516101254226123,5.035888229415596
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,6,372,3.72,21873.076171875007,36.46091530517051,6.614087415792901,6.038287448041085
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,7,434,4.34,21381.342773437504,35.641229511902566,6.539318431371499,5.970027597247987
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,8,496,4.96,17781.83959960938,29.641105005849177,5.963529089324437,5.444364518091086
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,9,558,5.58,13381.882324218752,22.30667850343215,5.1733707240480555,4.722994654182043
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,10,620,6.2,8614.19372558594,14.359269148194825,4.1507092708562325,3.7893626308648303
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,11,682,6.82,4869.085083007813,8.116430328784368,3.120604134781537,2.8489349463938924
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,12,744,7.44,4038.328552246094,6.731616264712841,2.8419460066109963,2.5945358476445923
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,13,806,8.06,5805.858764648438,9.677967700026636,3.4075970315307056,3.110943217100987
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,14,868,8.68,9118.793945312502,15.200403048605116,4.2705488980487045,3.8987694274738947
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,15,930,9.3,10667.475585937502,17.781948949593044,4.618977286356256,4.2168648246763905
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,16,992,9.92,10596.859130859377,17.664236170305713,4.6036635695626975,4.202884268012352
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,17,1054,10.540000000000001,10551.072998046877,17.587913832399973,4.59370721706268,4.19379468171726
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,18,1116,11.16,10436.525878906252,17.39697165414304,4.568703509510384,4.170967711951633
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,19,1178,11.78,9816.768798828127,16.36387917876621,4.43097479090733,4.045229187421427
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,20,1240,12.4,9399.385986328127,15.668130704394587,4.335755063729529,3.958298966019948
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,21,1302,13.02,9538.906860351564,15.900702416352186,4.3678156692680075,3.987568484220953
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,22,1364,13.64,8636.18103027344,14.39592047458808,4.15600313529079,3.7941956294566683
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,23,1426,14.26,7177.490234375002,11.96438312941705,3.7887967045950095,3.458956942405767
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,24,1488,14.88,5598.935546875001,9.333040911557271,3.346322024813213,3.05500260418175
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,25,1550,15.5,4958.314208984376,8.26516915177485,3.1490678649353927,2.874920720954728
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,26,1612,16.12,4666.437072753907,7.77863001754467,3.0549753101306423,2.7890195441309964
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,27,1674,16.740000000000002,4218.59100341797,7.032101386843551,2.9046827721518818,2.6518109636328817
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,28,1736,17.36,3503.7960815429697,5.8405873582607,2.647185706195532,2.416730716952284
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,29,1798,17.98,2949.506225585938,4.916624247916352,2.4287882680818176,2.217346217422158
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,30,1860,18.6,2439.935455322266,4.067204781235933,2.2090429852414672,2.016731211945691
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,31,1922,19.22,1905.112915039063,3.1756923487214888,1.951979976864037,1.782047235266644
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,32,1984,19.84,1665.1939392089848,2.7757638983697404,1.8249350340266828,1.6660623933003653
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,33,2046,20.46,1510.072937011719,2.517187844470192,1.7378566897254324,1.5865647936564684
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,34,2108,21.080000000000002,1455.4577636718752,2.4261481025576326,1.706140535637012,1.5576097401331417
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,35,2170,21.7,1359.3833923339846,2.2659987258159866,1.648868334545839,1.5053234621887706
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,36,2232,22.32,1231.7159271240237,2.0531858320250556,1.5695323680154059,1.4328942152249258
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,37,2294,22.94,1158.558807373047,1.9312379392709325,1.5222081377873704,1.389689871615582
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,38,2356,23.56,1131.2896728515627,1.885782165404448,1.5041872708220627,1.3732378400715763
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,39,2418,24.18,1089.6307373046877,1.8163395818033703,1.476232188583278,1.3477164322673263
falling-block-water,flip,3,0.1,32,0,falling-block-water_flip_ppc3_coefpic0p1_t32_r0,40,2480,24.8,983.3687591552737,1.639208164392248,1.4024041922037125,1.2803156502957576
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,0,0,0.0,0.0,0.0,0.0,0.0
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,1,62,0.62,601.3465881347657,1.0,1.0966736872331402,1.0
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,2,124,1.24,2436.1332702636723,4.051130110873297,2.207321123109944,2.0127419384693352
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,3,186,1.86,5459.675292968751,9.07908251363555,3.30444406609304,3.0131515915458937
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,4,248,2.48,9721.472778320314,16.166172670030463,4.409415557263868,4.020717929677542
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,5,310,3.1,15225.852050781252,25.319594974352857,5.5183062710910225,5.031858004192175
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,6,372,3.72,21873.315429687504,36.373891298748916,6.614123589665906,6.031077125916142
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,7,434,4.34,22390.639648437504,37.23416760023192,6.691881596148799,6.101980629290126
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,8,496,4.96,18831.950683593754,31.316300874020072,6.137092256695145,5.596096932150128
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,9,558,5.58,14591.828613281254,24.265255513532786,5.402190039841481,4.925977620080382
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,10,620,6.2,9366.589965820314,15.576025790506689,4.328184368952024,3.9466474114755536
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,11,682,6.82,6393.085327148439,10.631282280952606,3.5757755318667415,3.260564718105225
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,12,744,7.44,6419.807739257813,10.67571990251168,3.5832409182910974,3.2673720177708083
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,13,806,8.06,9668.974609375002,16.078871652645216,4.3974935154869765,4.00984683655688
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,14,868,8.68,14666.508789062504,24.389443755812316,5.415996452927661,4.938566973911797
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,15,930,9.3,14074.864501953129,23.405578047112588,5.305631819482601,4.837931174284375
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,16,992,9.92,12909.653320312502,21.467908149866087,5.081270179849228,4.633347402242367
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,17,1054,10.540000000000001,14103.476562500002,23.45315803028938,5.3110218531841875,4.842846067168497
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,18,1116,11.16,16298.535156250004,27.103396739647575,5.709384407490882,5.206092271526464
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,19,1178,11.78,14832.866210937504,24.666085255335915,5.44662578316842,4.966496275578581
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,20,1240,12.4,14137.141113281252,23.509139973889774,5.31735669544206,4.848622482096309
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,21,1302,13.02,13192.568359375002,21.938377334600357,5.136646446734485,4.683842155175638
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,22,1364,13.64,10085.87341308594,16.772147064756652,4.491296786694448,4.095381186746437
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,23,1426,14.26,9025.987548828127,15.009626273634638,4.248761595766024,3.874225893470157
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,24,1488,14.88,7106.082153320313,11.816949315970499,3.7699024266737498,3.4375789905063274
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,25,1550,15.5,6307.971801757814,10.489744061446569,3.5518929605937775,3.2387874369039054
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,26,1612,16.12,6421.063232421877,10.677807705434049,3.5835912803839327,3.2676914948376092
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,27,1674,16.740000000000002,6347.733764648438,10.555865602127387,3.5630699585184793,3.248979163079903
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,28,1736,17.36,4843.605041503907,8.054598025620498,3.112428325762348,2.8380623716931415
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,29,1798,17.98,4158.28826904297,6.914961107438876,2.8838475233767022,2.629631363411776
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,30,1860,18.6,4000.1712036132817,6.652022781106753,2.828487653716481,2.57915156225972
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,31,1922,19.22,3701.0968017578134,6.154681634159989,2.720697264216588,2.480863082509792
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,32,1984,19.84,3463.595886230469,5.759733163155911,2.6319558834564343,2.399944408346975
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,33,2046,20.46,3181.198120117188,5.290124169465248,2.522379083372358,2.300026993203612
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,34,2108,21.080000000000002,3336.013793945313,5.547572497738509,2.58302682678493,2.355328532867232
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,35,2170,21.7,3235.2697753906255,5.380041791582561,2.5437255258343523,2.3194917097464613
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,36,2232,22.32,2978.4143066406255,4.952907965901925,2.4406615114106365,2.2255129669139038
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,37,2294,22.94,2662.956237792969,4.428321853546765,2.3077938546555536,2.104357824502945
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,38,2356,23.56,2436.373443603516,4.051529503410949,2.2074299280400798,2.012841152056205
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,39,2418,24.18,2395.821228027344,3.9840938242596713,2.1889820593268206,1.996019494959824
falling-block-water,apic,3,,32,0,falling-block-water_apic_ppc3_t32_r0,40,2480,24.8,2506.4558410644536,4.168071941405511,2.2389532559052916,2.041585643906596
