test,method,ppc,flip_coef_pic,runs,wall_time_mean_s,wall_time_std_s,final_kinetic_energy_mean,final_kinetic_energy_std,final_normalized_ke_mean,final_normalized_ke_std,final_velocity_l2_mean,final_velocity_l2_std,final_normalized_velocity_l2_mean,final_normalized_velocity_l2_std,max_div_max,final_enstrophy_mean,final_enstrophy_std,final_vorticity_l2_mean,final_vorticity_l2_std,final_mean_abs_vorticity_mean,final_mean_abs_vorticity_std,final_max_abs_vorticity_max
falling-block-water,apic,3,,1,37.46193449804559,0.0,1490.9999084472659,0.0,2.4814159186411686,0.0,1.726846784429508,0.0,1.5752510652721896,0.0,,30.31067626953126,0.0,7.785971521850213,0.0,0.3045547902584076,0.0,11.289121627807617
falling-block-water,flip,3,0.0,1,67.60167755605653,0.0,6454.501953125002,0.0,10.698881511210276,0.0,3.5929102279698006,0.0,3.2709144762910385,0.0,,204.68425781250008,0.0,20.232857327253612,0.0,0.9800880551338196,0.0,53.60391616821289
falling-block-water,flip,3,0.01,1,128.245,0.0,2952.5231933593755,0.0,4.92155881383237,0.0,2.4300301205373467,0.0,2.2184586572285654,0.0,0.755031,62.64431640625002,0.0,11.193240496500557,0.0,0.405248761177063,0.0,29.018150329589844
falling-block-water,flip,3,0.05,1,30.020129511947744,0.0,1652.457885742188,0.0,2.752310382075638,0.0,1.8179427305293134,0.0,1.6590088553337012,0.0,,29.449538574218753,0.0,7.67457341801077,0.0,0.24757498502731323,0.0,18.76483726501465
falling-block-water,flip,3,0.1,1,29.949931505019777,0.0,821.9973754882815,0.0,1.368021694669055,0.0,1.2821835870796985,0.0,1.1696245956156424,0.0,,12.259187011718753,0.0,4.951603177097041,0.0,0.17182841897010803,0.0,11.651132583618164
falling-block-water,pic,3,,1,33.47241107397713,0.0,45.9800148010254,0.0,0.07658432616141983,0.0,0.30324912135412824,0.0,0.27673873267293075,0.0,,0.508934783935547,0.0,1.0088952214531963,0.0,0.023307964205741882,0.0,3.994314670562744
